"StationID","Forecast2020_06","Mean2000_09","PE"
"132220",10.306446315215,14.034119266055,-26.5615025793343
"144077",19.277503962535,17.0895963302752,12.8025705813996
"155606",34.3504931543123,25.2614678899083,35.9797985770851
"173770",21.5382506858169,3.6557247706422,489.164995646902
"433948",24.328919571314,15.8385321100917,53.6058985908961
"445430",23.1107387529285,15.2247706422018,51.7969583651222
"464838",30.0289145737386,27.3330275229358,9.86311175569775
